"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1772219654246907994","Mon Mar 25 22:04:10 +0000 2024","0","@anasurbaningrum Ndak masuk partai besar Mas?.. Golkar misalnya..","1772384004500541744","","anasurbaningrum","in","Indonesia","0","0","0","https://x.com/tahamaaruf/status/1772384004500541744","194869405","tahamaaruf"
"1772204308320473128","Mon Mar 25 22:03:39 +0000 2024","5","@rahmaniarbaftim @rachlannashidik Ketum Golkar yg berhasil membawa partainya nambah kursi di DPR saja posisinya justru digoyang jelang Munas. Kalau ketum PD kira² cemana ya?","1772383873525030953","","rahmaniarbaftim","in","Indonesia","0","1","1","https://x.com/rang_simabua/status/1772383873525030953","1331112764","rang_simabua"
"1772383238901875160","Mon Mar 25 22:01:08 +0000 2024","0","Hasto Kristiyanto Beri Peringatan Keras untuk Golkar PDIP Siap Berperang https://t.co/iysqG1iFbp","1772383238901875160","","","in","","0","0","0","https://x.com/bisnisbandung63/status/1772383238901875160","1690969676287983616","bisnisbandung63"
"1772383134597714111","Mon Mar 25 22:00:43 +0000 2024","0","Golkar Kecewa tak Lagi Dukung Edy Rahmayadi di Pilkada Gubernur Sumatera Utara https://t.co/o6XXNuWg2S via @tribunmedan","1772383134597714111","","","in","Medan, Indonesia","0","0","0","https://x.com/tribunmedan/status/1772383134597714111","142305302","tribunmedan"
"1772382957958746589","Mon Mar 25 22:00:01 +0000 2024","0","Ini Daftar 6 Caleg DPR RI Terpilih Dari Partai Golkar Asal Banten dan Jakarta https://t.co/Uc4AriXWc6","1772382957958746589","","","in","","0","1","4","https://x.com/radaraktual/status/1772382957958746589","853782937782714368","radaraktual"
"1772382512821481969","Mon Mar 25 21:58:14 +0000 2024","3","Wakil Ketua Komisi IX DPR RI Melkiades Laka Lena menegaskan Seluruh perusahaan diminta untuk memberikan THR kepada karyawannya tanpa terkecuali perusahaan ojek online (ojol). #partaigolkar #golkarprabowo #golkarpedia #prabowogibran2024 #MelkiadesLakaLena https://t.co/CTe8qZTYpQ https://t.co/hqYLNFHIl6","1772382512821481969","https://pbs.twimg.com/media/GJjEgG6a4AEL_xo.jpg","","in","","0","0","5","https://x.com/Golkar_News/status/1772382512821481969","1576559606083424256","Golkar_News"
"1772381856081613197","Mon Mar 25 21:55:38 +0000 2024","0","Partai Golkar selalu mendukung Pak Jokowi #jokowi #airlanggahartarto #prabowo #golkarindonesia #prabowogibran https://t.co/IP56DfmqmB","1772381856081613197","https://pbs.twimg.com/ext_tw_video_thumb/1772380917472092162/pu/img/-qrODipsnG7lcABa.jpg","","in","","0","0","0","https://x.com/talkaboutthis__/status/1772381856081613197","1504308906847137802","talkaboutthis__"
"1772163044526743585","Mon Mar 25 21:52:42 +0000 2024","2","@DS_yantie Demokrat Pan dan Golkar mulai cakar cakaran rebutan jatah tulang Jigetin ajaaaaaaaaa","1772381119121363253","","DS_yantie","in","kolong flyover janti","0","0","0","https://x.com/Lek_Tumidjo/status/1772381119121363253","1449454820687896577","Lek_Tumidjo"
"1771786524511592873","Mon Mar 25 21:46:40 +0000 2024","0","@detikcom PPP salah langkah dukung Ganjar-Mahfud ? ini ASBUN &amp; OMON². PPP kalah karena dikerjain Jokowi. Ini kecurangan pemilu. Telah terbukti atau patut diduga sebagian besar suara PPP pindah ke PSI atau Golkar atau... Sialan ! (Boni).","1772379599189549255","","detikcom","in","","0","0","0","https://x.com/JurnalAspirasi/status/1772379599189549255","1532284648461508608","JurnalAspirasi"
"1772209548176326952","Mon Mar 25 21:42:14 +0000 2024","1","@kaiserundkatze Golkar aja udh minta (minimal) 5 ye kan ","1772378482942652785","","xikoetjing","in","","0","1","0","https://x.com/fmuchtaar/status/1772378482942652785","1716116207424966656","fmuchtaar"
"1772376439133712787","Mon Mar 25 21:34:06 +0000 2024","0","Mending kemenku dipegang Pak Chatib Basri. Terus menteri investasi Pak Wishnu Wardana. Biar si Bahlil gak dapat jatah wkwkwk Kalau aku jadi Pak Airlangga melakukan operasi melemahkan Bahlil soalnya bakal mengancam kursi Golkar 1. Jika terlalu dibiarkan","1772376439133712787","","","in","","0","1","0","https://x.com/MTDaffa2/status/1772376439133712787","942955173135052800","MTDaffa2"
"1772217254211436613","Mon Mar 25 21:29:26 +0000 2024","5","@DedynurPalakka Suharto 32 tahun berkuasa hasilnya luar biasa dan betul ada kekurangannya dwi fungsi TNI Golkar sipil tidak bisa bergerak tapi banyak hal positifnya penjilatnya udah pasti ada nah ini 9 tahun luar biasaaaaa penjilat2 bayaran yg tanpa malu mengungkapkan keberhasilan bedak","1772375264246325583","","DedynurPalakka","in","bandung","0","2","0","https://x.com/abi_daawud/status/1772375264246325583","945784868","abi_daawud"
"1772204308320473128","Mon Mar 25 21:18:05 +0000 2024","0","@rachlannashidik Nyatanya Demokrat turun kursinya....GOLKAR PAN GERINDRA Naik....tak perlu lah menyalahkan soal penghianatan....atau memang harus begitu supaya tambah jatah kursi menteri lagi...naif","1772372408264990884","","rachlannashidik","in","","0","0","0","https://x.com/SuryoMulyatin/status/1772372408264990884","1691307761135714304","SuryoMulyatin"
"1772297535417356316","Mon Mar 25 21:12:21 +0000 2024","641","@kumparan Sependek pengetahuan saya Partai Gerindra Partai Golkar dan partai lainnya yg juga merupakan pengusung dan pendukung Prabowo-Gibran menggugat hasil pemilihan ke MK. Apakah mereka juga cengeng? Tentunya bukan.","1772370962098291144","","kumparan","in","Papua, Indonesia","2","14","107","https://x.com/AzzamIzzulhaq/status/1772370962098291144","103210292","AzzamIzzulhaq"
"1772201817985671396","Mon Mar 25 21:08:20 +0000 2024","1","@handajani23 Bagus ingatt ppp hancur tumbang karena kemunafikan partai Islam jadi korban padahal pelaku utama Golkar penguasa di lanjutkan PDI p... Ayoo rebut pertahankan suara Islam di satu partai","1772369952235803095","","handajani23","in","","0","0","0","https://x.com/AdiYansah189848/status/1772369952235803095","1674665987105517568","AdiYansah189848"
"1772363401345335451","Mon Mar 25 20:42:18 +0000 2024","0","Partai Golkar menegaskan tidak akan mengusung Edy Rahmayadi di Pilgub Sumut 2024 https://t.co/X9nmm2ApBu","1772363401345335451","","","in","iNews Tower","0","0","0","https://x.com/officialinews_/status/1772363401345335451","132078023","officialinews_"
"1772343475284943142","Mon Mar 25 20:19:04 +0000 2024","2","@yangmi3prnew Jangan sampai peristiwa 2014 terulang kembali karena ulah golkar gerindra &amp; pks","1772357553126506847","","yangmi3prnew","in","","0","0","0","https://x.com/DolangMas/status/1772357553126506847","409343156","DolangMas"
"1772356539665539091","Mon Mar 25 20:15:02 +0000 2024","1","Aglomerasi Jakarta Politisi Golkar Sarankan Ubah Pola Pembangunan https://t.co/ViqQVQxVFi","1772356539665539091","","","in","Jakarta, Indonesia","0","0","0","https://x.com/GATRA_com/status/1772356539665539091","202559038","GATRA_com"
"1772344531708469741","Mon Mar 25 20:10:44 +0000 2024","1","@NenkMonica Golkar minta jatah 5 kursi Demokrat gk mau kalah wkwkwk...","1772355455869653247","","NenkMonica","in","","0","0","0","https://x.com/BobTeuku96933/status/1772355455869653247","1705860246647050240","BobTeuku96933"
"1771912560620831207","Mon Mar 25 20:04:57 +0000 2024","0","@H4T14K4LN4L42 @jokowi @prabowo @Gerindra @golkar @PartaiPAN Bentar lagi Tuhan jg lu salahin drun emang ga punya otak kau KLO otak buat kesalahan terus mendingan mati aje lu jadi beban ortu","1772354000106475645","","H4T14K4LN4L42","in","","0","0","0","https://x.com/ChannelWoker/status/1772354000106475645","1496538397350907905","ChannelWoker"
"1772283627402936519","Mon Mar 25 19:48:45 +0000 2024","3","@Gojekmilitan Coba aja bran gw gak sabar golkar hancur lebur dimasa depan","1772349926208319961","","Gojekmilitan","in","Indonesia","0","1","0","https://x.com/ZenRp1000/status/1772349926208319961","495108958","ZenRp1000"
"1772349318172742027","Mon Mar 25 19:46:20 +0000 2024","0","Isu Kaesang dan Istri akan Maju di Pilkada Kian Membuktikan Jokowi Tak Peduli Etika. Isu Jokowi mengincar kursi ketum Partai Golkar. Bahkan Jokowi disebut-sebut bkl menjadi partai ketua partai-partai koalisi pendukung pemerintahan Prabowo-Gibran kelak. https://t.co/oNoo2gRLRa","1772349318172742027","","","in","","0","0","0","https://x.com/Simanjunta9Nico/status/1772349318172742027","1460142601449840652","Simanjunta9Nico"
"1772347518615216469","Mon Mar 25 19:39:11 +0000 2024","0","Golkar Blacklist Edy Rahmayadi di Pilgub Sumut 2024: Beliau Sangat Menyakitkan Kami https://t.co/JBKjk9AMng","1772347518615216469","","","in","","1","0","1","https://x.com/VIVAcoid/status/1772347518615216469","41730943","VIVAcoid"
"1772343475284943142","Mon Mar 25 19:23:07 +0000 2024","78","PDIP Peringatkan Golkar soal Kursi Ketua DPR: Kami Ada Batas Kesabaran https://t.co/8LTDxCogYr https://t.co/erLWVnfNTd","1772343475284943142","https://pbs.twimg.com/media/GJig_1xXoAAnpTj.jpg","","in","","3","18","11","https://x.com/yangmi3prnew/status/1772343475284943142","1531957384213843970","yangmi3prnew"
"1772341420357206287","Mon Mar 25 19:17:29 +0000 2024","1","Dia maju ke provinsi dapil Bintan-Lingga tapi kalah sama orang Lingga di kursi keduanya Golkar","1772342055030898770","","Noograhaa","in","Denpasar Selatan, Indonesia","0","1","0","https://x.com/Noograhaa/status/1772342055030898770","1101862281393012739","Noograhaa"
"1772235771254308989","Mon Mar 25 19:12:04 +0000 2024","0","@kompascom Kalo gitu bisa dong partai anda itu bersama golkar dll. Mensahkan undang2 perampasan aset koruptor?","1772340694344257731","","kompascom","in","tangerang","0","0","0","https://x.com/kisut/status/1772340694344257731","21851894","kisut"
"1772338446260215854","Mon Mar 25 19:03:08 +0000 2024","3","Rayakan Kemenangan Pemilu 2024 AMPI Golkar Bukber dan Nobar Film Agak Laen https://t.co/g8WnHY2dU2","1772338446260215854","","","in","Pulo Gadung, Indonesia","0","0","0","https://x.com/tvOneNews/status/1772338446260215854","55507370","tvOneNews"
"1772283188343169102","Mon Mar 25 18:11:58 +0000 2024","2","@tham878 Kursi DPR juga akan kalah dengan Golkar Bisa jd kalah juga dgn Gerindra ","1772325566907105765","","tham878","in","Fridge","0","0","0","https://x.com/iam_zelt/status/1772325566907105765","1351232646450475008","iam_zelt"
"1772324100784144526","Mon Mar 25 18:06:08 +0000 2024","23","PDIP Ingatkan Golkar Tak Ganggu Jatah Kursi DPR RI: Kami Ada Batas Kesabaran https://t.co/vFSUUREg8S #Pemilu","1772324100784144526","","","in","Jakarta","0","0","5","https://x.com/liputan6dotcom/status/1772324100784144526","47596019","liputan6dotcom"
"1772323039734284610","Mon Mar 25 18:01:55 +0000 2024","0","Golkar Cari Wakil Airin di Pilkada Banten https://t.co/QFjEZg4y6e via @Indopolitika","1772323039734284610","","","in","Indonesia","0","0","0","https://x.com/Indopolitika/status/1772323039734284610","1645980546","Indopolitika"
"1772295494171078926","Mon Mar 25 17:42:39 +0000 2024","9","@ardi_tama1 Tergantung who behind the regime. kalau yang pegang tokoh2 ex pecahan golkar atau ppp masih bisa ketemu. kalau ex pdi ga bakal.","1772318193182294507","","ardi_tama1","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/BukhariSutrisno/status/1772318193182294507","1373688774","BukhariSutrisno"
"1771912560620831207","Mon Mar 25 17:19:54 +0000 2024","0","@H4T14K4LN4L42 @jokowi @prabowo @Gerindra @golkar @PartaiPAN Kemenangan Prabowo disambut melambungnya harga2 sembako dan berbagai bencana alam tanda2 kerusakan akan lebih besar ketika Indonesia dipimpin Prabowo","1772312464358543865","","H4T14K4LN4L42","in","","0","0","0","https://x.com/sugihartomul/status/1772312464358543865","1749212618911518720","sugihartomul"
"1772309335349100895","Mon Mar 25 17:07:28 +0000 2024","9"," Alhamdulillah Partai Golkar Alami Kemenangan Total di Pemilu 2024 Waketum DPP Partai Golkar Ahmad Doli Kurnia #partaigolkar #golkarprabowo #prabowogibran #golkarpedia #sayapilihgolkar https://t.co/zS9s9UgVhW","1772309335349100895","https://pbs.twimg.com/ext_tw_video_thumb/1772309264469737475/pu/img/DEL9TDc68rKxEw4o.jpg","","in","DKI Jakarta, Indonesia","0","0","48","https://x.com/golkarpedia/status/1772309335349100895","721898354502930433","golkarpedia"
"1772309249340883127","Mon Mar 25 17:07:07 +0000 2024","1","Pemilu kemarin Partai Golkar menang di Demak dengan total perolehan suara 158.361. Dan PraGib juga menang dengan total perolehan suara 450.646. Kemanakah para pemenang itu?","1772309249340883127","","","in","Indonesia","0","0","1","https://x.com/rsosiawaty/status/1772309249340883127","47029694","rsosiawaty"
"1772308453437903202","Mon Mar 25 17:05:22 +0000 2024","1","Thn 2020 Gerindra Golkar PKB PSI yg usung Gibran maju Cawalkot Solo https://t.co/6mkCsqKlLm","1772308809492332611","https://pbs.twimg.com/media/GJiBdSiaEAATIb2.jpg","iam_zelt","in","Fridge","0","0","0","https://x.com/iam_zelt/status/1772308809492332611","1351232646450475008","iam_zelt"
"1772117669401256294","Mon Mar 25 17:03:42 +0000 2024","0","@EnergiTua @abu_waras Golkar aja mau dikudeta sama pak lurah ya gak mau lah.","1772308389827059726","","aprilmop224","in","","0","0","0","https://x.com/JohnToledozero/status/1772308389827059726","1675176517301862401","JohnToledozero"
"1772285146256814140","Mon Mar 25 15:31:20 +0000 2024","0","Prabowo Sulap TKN Jadi Gerakan Solidaritas Nasional Ketua Rosan P Roeslani? - Kabar ID https://t.co/PrVDIua8ai Demokrat Gerindra Golkar PAN PSI Gibran","1772285146256814140","","","in","","0","0","0","https://x.com/kabaridcom/status/1772285146256814140","1556845393702719488","kabaridcom"
"1772284621063106645","Mon Mar 25 15:29:15 +0000 2024","0","Hasto ke Golkar Soal Kursi Ketua DPR: Jangan Sulut Sikap PDIP https://t.co/cglNJFLkqa #TempoNasional","1772284621063106645","","","in","Indonesia","0","0","0","https://x.com/tempodotco/status/1772284621063106645","18129942","tempodotco"
"1772114215689716114","Mon Mar 25 15:28:14 +0000 2024","1","@deddysitorus Waktu sama Ahok masih lurus. Begitu sama LBP pikirannya nelengseng. Ditambah gaul sama orang Golkar sama PDIP. Ibarat anak kecil tu presiden sekarang salah milih temen bergaul. Kan kata Rasul melihat orang lihat dari temannya. Orang yg bisa lurus gimanapun temennya jarang ada.","1772284363268411821","","deddysitorus","in","Jakarta Timur, DKI Jakarta","0","0","0","https://x.com/Thetanaya/status/1772284363268411821","249549071","Thetanaya"
"1772283627402936519","Mon Mar 25 15:25:18 +0000 2024","234","Setuju banget kalau Gibran jadi ketum Golkar https://t.co/za5AyPA3If","1772283627402936519","https://pbs.twimg.com/ext_tw_video_thumb/1772283582125633536/pu/img/0XrBrmlgiWpI3B0e.jpg","","in","DKI Jakarta, Indonesia","18","85","108","https://x.com/Gojekmilitan/status/1772283627402936519","1249004237004009474","Gojekmilitan"
