"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1782380549551886409","Mon Apr 22 23:45:15 +0000 2024","0","@geloraco Stuju dg sinyal SP kadung hancur demokrasi ngri ini lebih baik skalian lebur Anis Muhaimin Ganjar MMD klo bsa skalian gabung k kabinet jg pdip+pks jg jgn lupa dah mending ganti sekalian sistem Demokrasinya krn sdh tdk relevan dg Omon2 elit ngri ini slamt dtg Indonesia bru","1782556302834827705","","geloraco","in","Pandeglang, Indonesia","0","0","0","https://x.com/DenasIdn1/status/1782556302834827705","1685166495729651715","DenasIdn1"
"1782556160156926356","Mon Apr 22 23:44:41 +0000 2024","0","Ternyata PDIP Belum Menyerah.... https://t.co/9V7RGFt4X8 https://t.co/9V7RGFt4X8","1782556160156926356","","","in","indonesia","0","0","0","https://x.com/posaktualcom/status/1782556160156926356","1636627729675337734","posaktualcom"
"1782555738172465405","Mon Apr 22 23:43:00 +0000 2024","15","Rakernas IV PDIP Akan Putuskan Koalisi atau Oposisi https://t.co/a4rqqGsjcF","1782555738172465405","","","in","Indonesia","6","59","9","https://x.com/geloraco/status/1782555738172465405","3319260420","geloraco"
"1782555597503873478","Mon Apr 22 23:42:27 +0000 2024","0","Ini 5 Poin Sikap PDIP Terhadap Putusan MK https://t.co/DfWwYYfZcV","1782555597503873478","","","in","Indonesia","0","0","1","https://x.com/rmol_id/status/1782555597503873478","990237626","rmol_id"
"1782555457728520463","Mon Apr 22 23:41:54 +0000 2024","0","PDIP Tegaskan Gibran dan Jokowi Sudah Bukan Kader https://t.co/U4HVADInvm https://t.co/U4HVADInvm","1782555457728520463","","","in","indonesia","0","0","0","https://x.com/posaktualcom/status/1782555457728520463","1636627729675337734","posaktualcom"
"1782555375050584530","Mon Apr 22 23:41:34 +0000 2024","0","Rakernas IV PDIP Akan Putuskan Koalisi atau Oposisi https://t.co/9xcWOPAQjW","1782555375050584530","","","in","Indonesia","1","0","0","https://x.com/rmol_id/status/1782555375050584530","990237626","rmol_id"
"1782555298185764950","Mon Apr 22 23:41:16 +0000 2024","4","Dengan segala kecerdikannya aplg ditopang olh loyalitas TNI Polri bisa jadi PDIP harus direbut dari tangan Megawati.#RIP @PDI_Perjuangan https://t.co/vJU5GUWkUp","1782555298185764950","https://pbs.twimg.com/ext_tw_video_thumb/1782555186260754432/pu/img/zWmyqbT-wxq3z_LT.jpg","","in","Bogor,Jabar","0","0","2","https://x.com/HendZiddane/status/1782555298185764950","1639157189792378882","HendZiddane"
"1782555155084501336","Mon Apr 22 23:40:41 +0000 2024","22","Kalah di MK PDIP Tegaskan Bakal Gugat Hasil Pilpres ke PTUN https://t.co/7Wbup9wT98","1782555155084501336","","","in","Solo (Bekasi Timur), Indonesia","0","9","5","https://x.com/SETYAKI22965702/status/1782555155084501336","1322361095407902721","SETYAKI22965702"
"1782555073513746815","Mon Apr 22 23:40:22 +0000 2024","0","Analisis Prof. Muhtadi: Gibran Mulai Bersikap Keras Kepada Hasto PDIP https://t.co/adim9GudQr","1782555073513746815","https://pbs.twimg.com/ext_tw_video_thumb/1782554721146093568/pu/img/fJcFmKaEcjEDZ3ui.jpg","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/AbahRidwanRT/status/1782555073513746815","1271444046435631104","AbahRidwanRT"
"1782220012817985669","Mon Apr 22 23:38:57 +0000 2024","0","@Miduk17 maunya PDIP dulu kan spt ini..Prabowo menolak..mau nya sama Ganjar...jkw mendorong Ganjar utk cawapres nya Prabowo...Ganjar menolak maunya capres..","1782554717794759023","","Miduk17","in","","0","0","0","https://x.com/segogodogpedes/status/1782554717794759023","1518307111255810053","segogodogpedes"
"1782550519896236145","Mon Apr 22 23:37:44 +0000 2024","117","@msaid_didu Setali 3 uang . Bacot doang GEDE Nyali Mah AYAM SAYUR Semua Hanya Drama . Krn mereka Juga yg MENYUBURKAN PRAKTEK DINASTY siapa Bilang PDIP DEMOKRATIS??? Demokrasi KETUM SEUMUR HIDUP","1782554409949692378","","msaid_didu","in","","0","2","10","https://x.com/whysato2/status/1782554409949692378","1732140188","whysato2"
"1782554287215972652","Mon Apr 22 23:37:14 +0000 2024","291","PDIP Tegaskan Gibran dan Jokowi Sudah Bukan Kader https://t.co/NTeAOc5DsX","1782554287215972652","","","in","Indonesia","0","32","78","https://x.com/geloraco/status/1782554287215972652","3319260420","geloraco"
"1782462065208336470","Mon Apr 22 23:36:43 +0000 2024","5","@CNNIndonesia PDIP didepan mata! Angket kok enggak dijalani. Cara apa yg dilakukan PDIP sekarang????????? Tarik semua menteri! Partai ini pertai p3n93cut","1782554153451147317","","CNNIndonesia","in","Batam, Indonesia","0","0","0","https://x.com/BatamWish/status/1782554153451147317","272310510","BatamWish"
"1782429097131741694","Mon Apr 22 23:36:37 +0000 2024","1","@geloraco HAK ANGKET pdip Gak berani???? TERSANDRA senjata Makan Tuan","1782554130386756071","","geloraco","in","Kuala Lumpur, Wilayah Persekut","0","0","0","https://x.com/lenny1_rose/status/1782554130386756071","1550884011823640587","lenny1_rose"
"1782554128314720480","Mon Apr 22 23:36:37 +0000 2024","2","PDIP Tegaskan Jokowi Bukan Lagi Kader Banteng. Bukan kader pdip juga ngga patheken... partai nipu wong cilik https://t.co/V9fmasqQ9t","1782554128314720480","","","in","","0","0","3","https://x.com/jari_droid/status/1782554128314720480","1486631613932834819","jari_droid"
"1782550351583023493","Mon Apr 22 23:28:05 +0000 2024","0","@VIVAcoid Apapun yang di lakukan anak presiden atau presiden tak usah nyinyir salah sendiri lapak PDIP di suruh jaga pk Jokowi ","1782551982072545490","","VIVAcoid","in","","0","0","0","https://x.com/linglin53187986/status/1782551982072545490","1604403980582674432","linglin53187986"
"1781835630819074182","Mon Apr 22 23:27:34 +0000 2024","0","@ferdinand_mpu Hahaha @ganjarpranowo aja di kandang ya banteng jateng keok sama gibran mau turun di sumut hahaha siapa loe bro ingat ganjar dapat 16% itu percis dgn suara PDIP yg 16% berarti PDIP skrng tdk ada apa² ya bro..","1782551853500432407","","ferdinand_mpu","in","","0","0","0","https://x.com/AjaMaulana68/status/1782551853500432407","1604293761088901121","AjaMaulana68"
"1782551371277017513","Mon Apr 22 23:25:39 +0000 2024","0","PDIP Anggap Gibran Sudah Dua Kali Berbohong Komarudin Watubun Beri Pesan ini https://t.co/iDc7luCch2 lewat @tribunnews","1782551371277017513","","","in","","0","0","0","https://x.com/WartaKota5/status/1782551371277017513","1544145887290568705","WartaKota5"
"1782417856883548591","Mon Apr 22 23:25:18 +0000 2024","0","@liputan6dotcom PDIP ikut bertanggung jawab Dulu Jokowi di bela MATI2AN giliran di tinggal bisanya KOAR2 di Media HAK ANGKET MELEMPEM kenapa? Tersandra???? emang ENAK kena Tipu??? SENJATA MAKAN TUAN https://t.co/T9BgzmuZWl","1782551283628757416","https://pbs.twimg.com/media/GLzk8fsaMAATmnG.jpg","liputan6dotcom","in","Kuala Lumpur, Wilayah Persekut","0","0","0","https://x.com/lenny1_rose/status/1782551283628757416","1550884011823640587","lenny1_rose"
"1782348745428091155","Mon Apr 22 23:23:43 +0000 2024","0","@msaid_didu Cuma cengkeramannya di Legislatif/DPR masih kurang mantap karena PSI melempem. Makanya isu rujuk dengan PDIP atau Jokowi naik jadi ketum golkar masih berhembus kencang. Semoga PDIP berani jadi oposisi","1782550882800058842","","msaid_didu","in","Behind Wall Maria","0","0","0","https://x.com/gazzaki/status/1782550882800058842","1206758153993342976","gazzaki"
"1782462065208336470","Mon Apr 22 22:54:12 +0000 2024","71","@CNNIndonesia Aneh PDIP muter sana muter sini... Gembar gembor hak angket pun hilang senyap","1782543454335341021","","CNNIndonesia","in","","0","3","2","https://x.com/nusaagung1/status/1782543454335341021","1606495595593863168","nusaagung1"
"1782419629694214599","Mon Apr 22 22:53:28 +0000 2024","1","@PDI_Perjuangan Kali ini PDIP harus betul2 menyuarakan suara rakyat jangan lagi sakiti rakyat","1782543270591225898","","PDI_Perjuangan","in","","0","1","0","https://x.com/Korbanrezim02/status/1782543270591225898","1337711279759233024","Korbanrezim02"
"1782542703370387641","Mon Apr 22 22:51:13 +0000 2024","481","Seolah Bela Rakyat Drama PDIP di MK Modus Sumbat Hak Angket https://t.co/SAC3FJegvJ","1782542703370387641","","","in","","9","10","214","https://x.com/OposisiCerdas/status/1782542703370387641","887743587579944960","OposisiCerdas"
"1782539030888103939","Mon Apr 22 22:43:36 +0000 2024","3","@OposisiCerdas Taex taex hak angket aja gak berani pecat Jokowi dan klrga dr kader PDIP aja memble ngemeng opo kowe","1782540787504582900","","OposisiCerdas","in","KERAJAAN BANTEN","0","0","0","https://x.com/SSudiharjo/status/1782540787504582900","1318070612259074049","SSudiharjo"
"1782371959432794510","Mon Apr 22 22:40:28 +0000 2024","1","@AdennyBross @PDI_Perjuangan Ada elit2 yg tersandera dan cari aman...ini yg buat susah makanya hak angket gak bulat padahal 01+PDIP ..skng susah berharap punya oposisi militan ..tinggal balik ke nurani masing2 mau kedepanin kepentingan rakyat atau cari aman masing2","1782539997868109914","","AdennyBross","in","Jakarta Barat, DKI Jakarta","0","1","0","https://x.com/writerfreax/status/1782539997868109914","1390568423768215553","writerfreax"
"1782539475836600363","Mon Apr 22 22:38:23 +0000 2024","0","Semoga PDIP sama PKS jadi oposisi","1782539475836600363","","","in","Mboh Rak Reti","0","0","0","https://x.com/abang2anormawa/status/1782539475836600363","64125259","abang2anormawa"
"1782539030888103939","Mon Apr 22 22:36:37 +0000 2024","48","PDIP Meradang Gugatan Ganjar-Mahfud Ditolak Sebut MK Legalkan Indonesia sebagai Negara Kekuasaan https://t.co/3xFQnoZJf8","1782539030888103939","","","in","","1","13","27","https://x.com/OposisiCerdas/status/1782539030888103939","887743587579944960","OposisiCerdas"
"1782348745428091155","Mon Apr 22 22:31:56 +0000 2024","0","@msaid_didu Siapa yg bisa kiritk? PDIP bisa diketawain sedunia lah. Puan anaknya Megawati putri mahkota Anaknya Puan disokong jadi anggota DPR PDIP Anak lelaki lainnya Anandya punya jabatan strategis. Hayook dinasti politik jelas di PDIP.","1782537850329890857","","msaid_didu","in","","0","0","0","https://x.com/AryaAsya4/status/1782537850329890857","1413761782238253062","AryaAsya4"
"1782537692854796545","Mon Apr 22 22:31:18 +0000 2024","0","Semua brrawal dari langkah politik pdip","1782537692854796545","","","in","Jakarta Indonesia","0","0","0","https://x.com/firzanaghitsa/status/1782537692854796545","1687292678","firzanaghitsa"
"1781587309252759578","Mon Apr 22 22:27:58 +0000 2024","0","@gilang_ahm31272 @kaesangp @DedynurPalakka @adearmando61 Emang PDIP dan partai lain tu bebas sampah .... Lebih lama partai itu ada sampahnya lebih banyak kocak","1782536852177862723","","gilang_ahm31272","in","","0","0","0","https://x.com/yuri2063020/status/1782536852177862723","1695291045935022081","yuri2063020"
"1782536767910051852","Mon Apr 22 22:27:38 +0000 2024","2","PDIP Bakal Terus Berjuang Melalui Jalur PTUN https://t.co/Pmkf1h6iP5","1782536767910051852","","","in","🇮🇩 Indonesia","0","0","0","https://x.com/masaryaduta/status/1782536767910051852","1248726242","masaryaduta"
"1782419629694214599","Mon Apr 22 22:26:32 +0000 2024","0","@PDI_Perjuangan suara PDIP akan bergerak turun kalau ikut masuk koalisi PS-GR...apalagi bila mencederai hati nurani rakyat dg menutup keinginan membuat HAK ANGKET...","1782536493929775295","","PDI_Perjuangan","in","","0","0","0","https://x.com/tonnyadam10/status/1782536493929775295","1389693941046411266","tonnyadam10"
"1782534401462813103","Mon Apr 22 22:18:13 +0000 2024","0","Langkah PDIP Usai Putusan MK Gabung Prabowo atau Jadi Oposisi? https://t.co/jcBI7IQI01","1782534401462813103","","","in","Jakarta, Indonesia","0","1","0","https://x.com/Bisniscom/status/1782534401462813103","118646322","Bisniscom"
"1782533675495899284","Mon Apr 22 22:15:20 +0000 2024","1","PDIP biangnya selamanya tak bisa dipercaya","1782533675495899284","","","in","Indonesia🇮🇩","0","0","0","https://x.com/siregar_najeges/status/1782533675495899284","1052339653","siregar_najeges"
"1782220012817985669","Mon Apr 22 22:12:51 +0000 2024","0","@Miduk17 Salahnya sendiri dari dulu jg sdh di tawar kan PDIP wapres tapi nggak mau kan","1782533048527093919","","Miduk17","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://x.com/meitag1/status/1782533048527093919","1131173087443951616","meitag1"
"1782266741772669212","Mon Apr 22 22:12:50 +0000 2024","0","@alisyarief Sejak awal gw bilang yang namanya pemilu adalah permasalahan politis kebijakan yang mereka lakukan selalu bersanding dengan sikap politis... Mustahil dilawan dengan hukum yg sdh dalam genggaman mereka... Akibat bisa ditebak ke MK cuma buang2 waktu Hak angket PDIP maen 2 kaki","1782533045255586064","","alisyarief","in",".","0","0","0","https://x.com/mutajir_mohamat/status/1782533045255586064","997779086926790656","mutajir_mohamat"
"1782532560062693501","Mon Apr 22 22:10:54 +0000 2024","0","Stay PDIP ( Pemuda Dengan Ilmu Padi )","1782532560062693501","","","in","","0","0","0","https://x.com/Kartika26155548/status/1782532560062693501","1603563921415081984","Kartika26155548"
"1782532520527184152","Mon Apr 22 22:10:45 +0000 2024","71","Lupa kalau dulu bapaknya pernah didukung oleh Sekjen PDIP.","1782532520527184152","","","in","Bima Sakti, Bumi, Indonesia","0","0","20","https://x.com/abu_waras/status/1782532520527184152","2905814730","abu_waras"
